Project, Dependency, ProjName, DepName
1582586,1582587,jwt.dotnetstandard.json-net,jwt.dotnetstandard
1008489,1029107,Microsoft.Framework.CodeGeneration.EntityFramework,Microsoft.Framework.CodeGeneration.Core
615929,615483,Batman.MVC.Default,Batman.MVC
1008853,1017837,Aggregates.NET.GetEventStore,Aggregates.NET
2564436,1027946,Microsoft.Orleans.Transactions,Microsoft.Orleans.Core
2404517,2315476,Retyped.yargs,Retyped.es5
1025750,1018290,Atlas.Core.Logging.Log4Net,Atlas.Core.Logging
2682744,2603502,OrderCloud.AzureApp,OrderCloud.SDK
2404518,2315469,Retyped.xterm,Retyped.dom
1009189,1007338,Microsoft.VisualStudio.Debugger.Interop.14.0,Microsoft.VisualStudio.Debugger.Interop.11.0
2290170,617361,WebSharper.Community.Threejs,WebSharper
2598405,1547733,AWSSDKCPP-Mobile,AWSSDKCPP-Core
2404511,2315469,Retyped.zip.js,Retyped.dom
2404512,2315476,Retyped.yui,Retyped.es5
2205124,2205143,Aardvark.Database,Aardvark.Serialization
616079,610893,Microsoft.AspNet.WebPages.ko,Microsoft.AspNet.WebPages
2290171,617361,WebSharper.Community.JqPropertyGrid,WebSharper
1694395,1786697,ServiceStack.Kestrel,ServiceStack
2565570,2565560,MarqMetrix.Data.Samples,MarqMetrix.Data.Samples.Abstractions
2565570,2565561,MarqMetrix.Data.Samples,MarqMetrix.Data.Samples.Conversion.Json
2404513,2315469,Retyped.youtube,Retyped.dom
1025473,1026739,EasierBllFramework,EasierUtils
2565569,2565556,MarqMetrix.Communications.Instruments,MarqMetrix.Communications.Common
2404514,2315466,Retyped.yamljs,Retyped.Core
2565569,2565563,MarqMetrix.Communications.Instruments,MarqMetrix.Communications.Instruments.Abstractions
1059316,1026706,EntityFramework.Relational.Design.FunctionalTests,EntityFramework.Relational.Design
2404523,2315476,Retyped.xmlbuilder,Retyped.es5
1713651,1713652,ES.FX.Practices.EventFabric.Unity,ES.FX.Practices.EventFabric
2404524,2315476,Retyped.xregexp,Retyped.es5
2404526,2315466,Retyped.xml-parser,Retyped.Core
1008943,1014768,Microsoft.Azure.Devices.ProtocolGateway,Microsoft.Azure.Devices.Client
2404525,2315469,Retyped.xmltojson,Retyped.dom
1042368,1027169,Tools.TotalCommander.Extensions,Tools.Main
2205131,2205122,Aardvark.Application.WPF,Aardvark.Application.WinForms
615760,620441,FunScript.TypeScript.Binding.urlrouter,FunScript.TypeScript.Binding.lib
2404527,2315469,Retyped.xmlpoke,Retyped.dom
2123164,2124698,Google.Cloud.Diagnostics.AspNetCore,Google.Cloud.Diagnostics.Common
1222507,1210680,OKHOSTING.UI,OKHOSTING.Data
2103261,1694393,Kantar.KAP.MS.CS.Client,Kantar.KAP.MS.CommonData.Client
3368416,3368412,TodoFwk.NetCore.Security,TodoFwk.NetStd.Auditory
3368416,3368415,TodoFwk.NetCore.Security,TodoFwk.NetStd.Common
2404519,2315466,Retyped.xtend,Retyped.Core
1008529,1027560,ImageResizer.Plugins.RedEye,ImageResizer.Plugins.Faces
2404520,2315466,Retyped.xsd-schema-validator,Retyped.Core
3389722,2183558,Proto.Persistence.EventStore,Proto.Actor
3389722,2183559,Proto.Persistence.EventStore,Proto.Persistence
1025362,1029939,Validators.Methods,Validators.RegularExpressions
2404521,2315466,Retyped.xsockets,Retyped.Core
2205135,2205124,Aardvark.Git,Aardvark.Database
3368412,3368415,TodoFwk.NetStd.Auditory,TodoFwk.NetStd.Common
3368414,3368374,TodoFwk.NetStd.ModelSupport,TodoFwk.NetStd.Extensions
2404522,2315469,Retyped.xrm,Retyped.dom
1713654,1713653,ES.FX.Management.IIS,ES.FX.Management.PowerShell
1038555,621931,UnityWCF,Unity.Wcf
2205138,2205123,FShade.GLSL,FShade.Imperative
2404532,2315469,Retyped.xmldom,Retyped.dom
2308646,2142161,SyncSoft.App.Redis,SyncSoft.App
1008474,1030162,Microsoft.WindowsAPICodePack.Shell,Microsoft.WindowsAPICodePack.Core
2205138,2205120,FShade.GLSL,FShade.Core
632378,630294,FunScript.TypeScript.Binding.rx_js_coincidence,FunScript.TypeScript.Binding.rx_js
616003,613608,WebAPIDoodle.Formatting,WebAPIDoodle.Http
2404533,2315476,Retyped.yayson,Retyped.es5
616077,611327,netfx-System.IO.StreamGetBytes.Tests,netfx-System.IO.StreamWriteTo.Tests
2308644,2142161,SyncSoft.App.RabbitMQ,SyncSoft.App
2124896,1023471,Cake.Android.SdkManager,Cake.Common
2404528,2315466,Retyped.xmpp__jid,Retyped.Core
2205142,2205123,FShade.SpirV,FShade.Imperative
2205142,2205120,FShade.SpirV,FShade.Core
1884553,609679,HigLabo.CodeGenerator.Twitter,HigLabo.Net
2404529,2315466,Retyped.xmldoc,Retyped.Core
2104261,614484,Seq.App.GitHub,Seq.Apps
2260557,2060085,SquaredInfinity.Serialization.FlexiXml,SquaredInfinity.Disposables
2260557,2060087,SquaredInfinity.Serialization.FlexiXml,SquaredInfinity.Threading
2303445,2303447,CoreBlades.Authentication.Jwt,CoreBlades.Authentication
2260557,2060081,SquaredInfinity.Serialization.FlexiXml,SquaredInfinity.Extensions
2260557,2060079,SquaredInfinity.Serialization.FlexiXml,SquaredInfinity.Threading.Locks
1021809,616591,Radical.Windows.Presentation,Radical.Windows
2404531,2315466,Retyped.yosay,Retyped.Core
3367351,3400536,Voguedi.Ddd.MongoDB,Voguedi.Ddd
615941,615719,Google.Apis.AndroidPublisher.v1,Google.Apis
2404530,2315476,Retyped.zen-observable,Retyped.es5
1786666,1022861,NetInfrastructure.Core.Ninject,NetInfrastructure.Core
2205145,2205147,Aardvark.Rendering.Interactive,Aardvark.Rendering.Vulkan
615549,627425,VSSDK.Data.11,VSSDK.OLE.Interop
2205145,2205126,Aardvark.Rendering.Interactive,Aardvark.Rendering.NanoVg
616146,609010,FluentACS.Samples,FluentACS
1631716,1631715,ExtendedXmlSerializer.Autofac,ExtendedXmlSerializer
1008871,1017480,Mumbai.Plataforma.Email,Mumbai.Plataforma.Email.Apresentacao
2205149,2205138,FShade.Debug,FShade.GLSL
615734,621825,Cauldron.Quake,Cauldron.Mathematics
1884545,609679,HigLabo.CodeGenerator.Vimeo,HigLabo.Net
2292925,2105609,MirrorSharp.VisualBasic,MirrorSharp.Common
2205149,2205123,FShade.Debug,FShade.Imperative
2205149,2205120,FShade.Debug,FShade.Core
615896,616877,Codaxy.Common.Localization,Codaxy.Common
1529927,1117316,Takenet.MessagingHub.Client.Tester,Takenet.MessagingHub.Client
2401972,2397416,DataDog.Tracing.Sql,DataDog.Tracing
616158,609310,Microsoft.AspNet.WebPages.WebData.de,Microsoft.AspNet.WebPages.WebData
1730075,1730078,BrightWire.CUDA.Net4.x64,BrightWire.Net4
1009237,1006981,Microsoft.AspNet.Security.OAuth,Microsoft.AspNet.WebUtilities
616169,609065,BclEx-Abstract.Autofac,BclEx-Abstract
632349,631763,FunScript.TypeScript.Binding.node_ffi,FunScript.TypeScript.Binding.node
1715423,611422,MongoJuice,MongoDB.Driver
1009131,1010214,TypescriptWSDLProxyGenerator,TypescriptCodeDom
1730136,1728141,SBSuite.TestPackages.Package1.3,SBSuite.TestPackages.Package1.2
3483371,3477423,NServiceBus.Router.SqlServer,NServiceBus.Router
2369127,2366858,Take.Blip.Client.ConsoleTemplate,Take.Blip.Client
1009156,1009381,XLabs.Serialization.AspNet,XLabs.Serialization
1026042,1010202,SiGyl.Opc.XSockets,SiGyl.Opc.Base
615557,628121,BLToolkit.Informix,BLToolkit
1006060,1629656,BoC.Glass.Mapper.Sc.ContentSearch.LuceneProvider,BoC.Glass.Mapper.Sc.Core
2369128,2366858,Take.Blip.Client.ConsoleHost,Take.Blip.Client
1008681,1024104,IX.Framework.Engines.Security,IX.Framework.Common
1025406,1029887,Org.Apache.REEF.Wake,Org.Apache.REEF.Utilities
1008891,1017537,Swaksoft.Application.Seedwork,Swaksoft.Core
2523006,2315239,NetToolBox.Queueing,NetToolBox.Core
3379065,1468181,VirtoCommerce.DerivativeContractsModule.Data,VirtoCommerce.CoreModule.Data
1025718,1020179,SystemDotEventSourcing.Synchronisation,SystemDotIoc
1022273,1126945,boost-vc90,boost_math_tr1l-vc90
2391711,618548,protobuf-net-transport,protobuf-net
615792,620441,FunScript.TypeScript.Binding.iscroll_lite,FunScript.TypeScript.Binding.lib
1022273,1126930,boost-vc90,boost_math_c99l-vc90
1022273,1126938,boost-vc90,boost_type_erasure-vc90
1025682,1021220,Postal.ProtoBuf,Postal.Core
1009073,1011812,NewPlatform.Flexberry.AspNet.LightTheme,NewPlatform.Flexberry.AspNet.BaseTheme
2060537,1971351,Vintasoft.Imaging,Vintasoft.Shared
1373867,1238292,RESTfulFramework.NET.Security,RESTfulFramework.NET.ComponentModel
628917,1786429,NServiceBus.Azure.Transports.WindowsAzureStorageQueues,NServiceBus
616196,607971,SquishIt.MsIeHogan,SquishIt
1025439,1028678,uScoober.Threading.Presentation,uScoober
2189255,2176165,RepositoryFramework.Api,RepositoryFramework.Interfaces
3368511,3368530,Waher.Networking.XMPP.Avatar,Waher.Networking.XMPP.PEP
2726105,1786429,NServiceBus.Utf8Json,NServiceBus
1006051,1629656,BoC.Glass.Mapper.Sc,BoC.Glass.Mapper.Sc.Core
616140,609748,VSSDK.Language.CSharp.10,VSSDK.Text.10
615793,621184,Synthesis,Synthesis.Core
1026043,1010827,HubSpot.Shepherd,HubSpot.Tether
3450404,3450405,Wikiled.Sentiment.Tracking.Service,Wikiled.Sentiment.Tracking.Api
3434023,3433949,Coteccons.Auth,Coteccons.Core
3478966,2565037,FW.Core.Task,FW.Core.Helper
2303540,2303479,TddBuddy.CleanArchitecture.DotNetCore,TddBuddy.CleanArchitecture.Domain
1025643,1023174,eRecruiter.SocialConnector,eRecruiter.Utilities
1008614,1026782,TsSoft.Expressions.PseudoExpressionParser,TsSoft.Expressions.Models
616159,609914,BuildingBlocks.Membership.RavenDB,BuildingBlocks.Store.RavenDB
1025747,1019909,TestFx.FakeItEasy,TestFx.SpecK
616058,612986,HockeySDK.WP,HockeySDK.Core
1652555,1511285,MSTest.TestFramework.AdvancedDataRow,MSTest.TestFramework
1008504,1030093,Schubert.Framework.Caching.Redis,Schubert.Framework
615810,620865,Microsoft.Samples.Debugging.MdbgEngine,Microsoft.Samples.Debugging.CorApi
2521455,3412428,Naos.Serialization.Factory,Naos.Serialization.PropertyBag
2303540,2303541,TddBuddy.CleanArchitecture.DotNetCore,TddBuddy.CleanArchitecture.Domain.DotNetCore
2221622,2221626,Gigya.Sitefinity.DS.10.0.6400,Gigya.Sitefinity.Core.10.0.6400
1008818,1020253,VSSDK.ComponentModelHost,VSSDK.IDE.14
615444,631763,FunScript.TypeScript.Binding.aws_sdk,FunScript.TypeScript.Binding.node
2549311,2549324,Telpa.Framework.UI.Mvc.Paging,Telpa.Framework.UI.Mvc
1615378,1614846,Pipeline.Provider.PostgreSql,Pipeline.Provider.Ado
3174890,2554344,Irony.Interpreter.NetCore,Irony.NetCore
615442,631785,HttpClientExtras.Net,HttpClientExtras
1545644,631301,Castle.LoggingFacility.MsLogging,Castle.LoggingFacility
1897429,1784336,DotQueue.Persistence.RavenDB,DotQueue.HostLib
616206,608178,Appccelerate.MappingEventBroker,Appccelerate.EventBroker
2172187,608535,Xamarin.CustomControls.AutoCompleteView,Xamarin.Forms
616134,610428,JuniorRoute.Assets,JuniorRoute.Core
3469350,3387516,LS.Snet.Web.Social,LS.Snet.Web.Client
1566601,1554382,Owin.Framework.DefaultDocument,Owin.Framework
1566600,1554382,Owin.Framework.NotFound,Owin.Framework
1615382,1614846,Pipeline.Provider.MySql,Pipeline.Provider.Ado
1025718,1020456,SystemDotEventSourcing.Synchronisation,SystemDotEnvironment
1025844,1016558,LogoFX.Client.Mvvm.Commanding,LogoFX.Client.Mvvm.Core
1025808,1017648,Rotativa.MVC,Rotativa.Core
3434029,3433949,Coteccons.Log,Coteccons.Core
3434030,3433949,Coteccons.Notification,Coteccons.Core
615428,632399,Spring.Web.Mvc4,Spring.Web
1427899,611234,MvvmCross.Adapter.Ninject,MvvmCross
615727,623119,Cassette.Web,Cassette.Views
1615384,1614846,Pipeline.Provider.SQLite,Pipeline.Provider.Ado
1550263,1537975,RigoFunc.Account,RigoFunc.Utils
3368467,3368449,Plexus.Interop.Transport.Protocol,Plexus.Utils
3368467,3368446,Plexus.Interop.Transport.Protocol,Plexus.Interop.Transport.Protocol.Contracts
616170,1134275,Beetlejs.WebApi2.EF6,Beetlejs.EF6
1042368,1029521,Tools.TotalCommander.Extensions,Tools.Win
3401234,3401238,Reusable.Deception,Reusable.Utilities.JsonNet
1008827,1020680,DynamicSpecs.MSTest,DynamicSpecs.AutoFacItEasy
615968,616331,VSSDK.IDE.9Only,VSSDK.IDE.9
1599580,1057831,PInvoke.NetApi32,PInvoke.Windows.Core
2598405,2598406,AWSSDKCPP-Mobile,AWSSDKCPP-Mobile.redist
615509,630546,Cauldron.Newton,Cauldron.Game
1022077,609911,Endjin.Cancelable,Endjin.Retry
3472912,3276532,WebMotors.Components.Replicator,WebMotors.Components.Model
1675263,1333195,Google.Longrunning,Google.Api.Gax
1599582,1057831,PInvoke.Shell32,PInvoke.Windows.Core
2418564,2406163,construsoft.IntegrationPlatform.StrumisPurchaseOrderItem_CS,construsoft.IntegrationPlatform.StrumisTableNames_CS
1021923,614572,MetroLog.Targets.ConsoleTarget,MetroLog
1454358,1365097,Common.Net.REST.ArcGIS,Common.Net.REST
3401237,3401238,Reusable.Flexo,Reusable.Utilities.JsonNet
1564086,2682591,cloudscribe.Core.Web,cloudscribe.Email.Senders
2412712,1014794,System.Fabric,System.Net.NameResolution
1025869,1016496,AWSSDK.CloudHSM,AWSSDK.Core
1123934,1122680,Xam.Plugin.Iconize.WeatherIcons,Xam.Plugin.Iconize
1025404,1030894,NuGet.DependencyResolver,NuGet.DependencyResolver.Core
2582031,2582033,NetStandardPort-System.Workflow.Activities.Rules,NetStandardPort-System.Workflow.ComponentModel.Serialization
2582032,2582031,NetStandardPort-System.Workflow.Activities.Rules.Design,NetStandardPort-System.Workflow.Activities.Rules
2645605,611234,MvvmCross.Test,MvvmCross
3418053,3404510,Hcf.BaseService,Hcf.Core
3401242,3401236,Reusable.Csv,Reusable.Convertia
615827,620441,FunScript.TypeScript.Binding.toastr,FunScript.TypeScript.Binding.lib
2418201,2417872,Vinotec.Data.Core,Vinotec.Infrastructure
2549441,2543672,CreaSoft.BizFlow,CreaSoft.Type.Extensions
1025426,1030135,Gedcomx.Model.Fs,Gedcomx.Model
1008853,1019622,Aggregates.NET.GetEventStore,Aggregates.NET.Domain
2549260,2549262,Smetko.Paging.Mvc,Smetko.Paging
1026171,1007023,Apexnet.Dispatch.Api.Client,Apexnet.Dispatch.Api.Models
615549,629029,VSSDK.Data.11,VSSDK.IDE.11
3401241,3401236,Reusable.Csv.Utilities,Reusable.Convertia
2565001,2585598,Wisdom.Drivers.Dlt645,Wisdom.Drivers.Encryptors.Base
2418463,2409760,OSharpNS.AspNetCore,OSharpNS.Core
1008501,1030465,Maxomedia.Core.WebForms,Maxomedia.Core.Config
1123901,1123884,Dataline.ExtraStandard.DrvKomServer.Validation.Extra14,Dataline.ExtraStandard.DrvKomServer.Extra14
2549441,2543622,CreaSoft.BizFlow,CreaSoft
3401246,3401248,SFA.DAS.CosmosDb.Testing,SFA.DAS.CosmosDb
2549441,2543620,CreaSoft.BizFlow,CreaSoft.Composition.Boundaries
616070,613043,Bifrost.QuickStart,Bifrost.Web
1533498,1533440,Com.Ericmas001.Userbase,Com.Ericmas001.Security
3376895,2583225,Xamarin.Swift4.NaturalLanguage,Xamarin.Swift4
1042402,1029022,Cake.Testing,Cake.Core
1656327,2443867,MSBuilder.IsCIBuild,MSBuilder.CI
3477708,1554382,Owin.Framework.Authorization.Core,Owin.Framework
2172434,2172430,fm.Hosting.Console,fm.Hosting.Abstractions
1336869,1336873,WinUX.UWP,WinUX.UWP.StateTriggers
1336869,1336874,WinUX.UWP,WinUX.UWP.Behaviors
1336869,1336875,WinUX.UWP,WinUX.UWP.Core
1336869,1336876,WinUX.UWP,WinUX.Common
1336869,1336870,WinUX.UWP,WinUX.UWP.ValueConverters
1336869,1336872,WinUX.UWP,WinUX.UWP.Validation
2172433,2172430,fm.Hosting.WindowsService,fm.Hosting.Abstractions
1123872,1123903,InMemoryLoaderCommon,InMemoryLoaderBase
2369210,2363955,cloudscribe.Kvp.Storage.NoDb,cloudscribe.Kvp.Models
1336870,1336875,WinUX.UWP.ValueConverters,WinUX.UWP.Core
1680939,1680940,JeremyAnsel.DirectX.D3D11,JeremyAnsel.DirectX.Dxgi
2106506,1595630,StructureMap.DynamicInterception,StructureMap
632402,631677,MvcExtensions.AutoMapper,MvcExtensions
2277622,1008721,AdamsLair.Duality.Samples.Physics,AdamsLair.Duality.Editor
3368449,3368432,Plexus.Utils,Plexus.Common.Contracts
3368448,3368458,Plexus.Interop.Protocol.Protobuf,Plexus.Interop.Protocol.Common.Contracts
616253,607971,SquishIt.NSass,SquishIt
3368448,3368449,Plexus.Interop.Protocol.Protobuf,Plexus.Utils
3401216,3401226,TAF.Logging.TestCaseVideoLog,TAF.Core
1025449,1030155,DQLib.Approvals,DQLib.EF
3368449,3368444,Plexus.Utils,Plexus.Channels
1123872,1123955,InMemoryLoaderCommon,InMemoryLoader
3368449,3368433,Plexus.Utils,Plexus.Logging
1680942,1680940,JeremyAnsel.DirectX.D2D1,JeremyAnsel.DirectX.Dxgi
1680942,1680941,JeremyAnsel.DirectX.D2D1,JeremyAnsel.DirectX.DWrite
1854436,1545336,MasterCard-Disbursements,MasterCard-Core
3368454,3368463,Plexus.Interop.Client,Plexus.Interop.Transport
615759,623352,ActiveScriptEngine.Extensions,ActiveScriptEngine
1123915,1122680,Xam.Plugin.Iconize.SimpleLineIcons,Xam.Plugin.Iconize
616209,609394,SimpleInjector.Advanced,SimpleInjector
616244,608338,TVACodeLibrary.Samples.Security.Web,TVACodeLibrary.Libraries.Web
1854437,1545336,MasterCard-Remittance,MasterCard-Core
3368454,3368434,Plexus.Interop.Client,Plexus.Interop.Client.Marshalling.Protobuf
3368454,3368427,Plexus.Interop.Client,Plexus.Interop.Protocol
1123879,1123889,SingleFile.VB.LicenseInfo.MitLicense,SingleFile.VB.LicenseInfo
3368454,3368448,Plexus.Interop.Client,Plexus.Interop.Protocol.Protobuf
1854438,1545336,MasterCard-ParameterManagementServices,MasterCard-Core
1009099,1012641,Accord.Extensions.Statistics,Accord.Extensions.Math
3368454,3368445,Plexus.Interop.Client,Plexus.Interop.Transport.Transmission.Pipes
3368454,3368440,Plexus.Interop.Client,Plexus.Interop.Client.Core
615937,617901,ReallySimpleFeatureToggle.Web.Mvc,ReallySimpleFeatureToggle.Web
1123876,1123956,SingleFile.VB.ExtArray.Shuffle,SingleFile.VB.ExtDouble.TruncToInt32
2106501,1595630,StructureMap.AutoFactory,StructureMap
615904,618939,Thinktecture.IdentityServer.Core,Thinktecture.IdentityModel
3483309,3478190,Tapeti.Flow.SQL,Tapeti.Flow
3401227,3401244,Ainject.ApplicationInsights,Ainject.Abstract
1026116,1009342,Orleans.EventSourcing.Couchbase,Orleans.EventSourcing
1336877,1336881,Helpfulcore.Logging.Sc,Helpfulcore.Logging
3368459,3368433,Plexus.Interop.Transport.Transmission.Streams,Plexus.Logging
1484336,1484335,DogmaSolutions.ErrorsViewer,DogmaSolutions.Utils
1123879,1123921,SingleFile.VB.LicenseInfo.MitLicense,SingleFile.VB.Acknowledgement
3368459,3368456,Plexus.Interop.Transport.Transmission.Streams,Plexus.Interop.Transport.Transmission.Contracts
2370794,2315101,SyncSoft.ECP.SqlServer,SyncSoft.ECP
3368459,3368449,Plexus.Interop.Transport.Transmission.Streams,Plexus.Utils
1713696,1713701,GraphQL.Server.SimpleInjector,GraphQL.Server
3401226,3401218,TAF.Core,TAF.Logging
1545644,632280,Castle.LoggingFacility.MsLogging,Castle.Core
1008489,1031401,Microsoft.Framework.CodeGeneration.EntityFramework,Microsoft.Framework.Runtime.Interfaces
1467948,1467949,IotSample.Interfaces,IotSample.Types
1854434,1545336,MasterCard-P2p,MasterCard-Core
1008449,1032664,WaveEngine.TiledMap,WaveEngine.Materials
1869200,1611873,CONTPAQiNube.App.Accounting,CONTPAQiNube.App.Common
1025563,1026393,F2F.Testing.MSTest.EF,F2F.Testing.Sandbox
1484334,1484333,BuildingBlocks.DD4TStarterKit.NestedComponentPresentations,BuildingBlocks.DD4TStarterKit.Core
628917,1787968,NServiceBus.Azure.Transports.WindowsAzureStorageQueues,NServiceBus.Interfaces
615629,627161,YQZT.Weixin.MP.SDK.SouideaDAL,YQZT.Weixin.MP.SDK.DALFactory
3368463,3368467,Plexus.Interop.Transport,Plexus.Interop.Transport.Protocol
3368464,3368435,Plexus.Interop.Transport.Transmission.WebSockets.Server,Plexus.Interop.Transport.Utils
1336872,1336875,WinUX.UWP.Validation,WinUX.UWP.Core
3368464,3368456,Plexus.Interop.Transport.Transmission.WebSockets.Server,Plexus.Interop.Transport.Transmission.Contracts
3401231,3401236,Reusable.SmartConfig.JsonConverter,Reusable.Convertia
3368464,3368449,Plexus.Interop.Transport.Transmission.WebSockets.Server,Plexus.Utils
2429697,2586138,Neomode.Precode.Integration,Neomode.Tools
3401231,3401233,Reusable.SmartConfig.JsonConverter,Reusable.SmartConfig
3368463,3368446,Plexus.Interop.Transport,Plexus.Interop.Transport.Protocol.Contracts
1336873,1336875,WinUX.UWP.StateTriggers,WinUX.UWP.Core
1336873,1336876,WinUX.UWP.StateTriggers,WinUX.Common
616140,611304,VSSDK.Language.CSharp.10,VSSDK.DTE.10
3368463,3368456,Plexus.Interop.Transport,Plexus.Interop.Transport.Transmission.Contracts
3368463,3368449,Plexus.Interop.Transport,Plexus.Utils
1025535,1027177,System.Reflection.Emit.Lightweight,System.Reflection
1656327,2443697,MSBuilder.IsCIBuild,MSBuilder.IsCI
615932,617830,FunScript.TypeScript.Binding.backgrid,FunScript.TypeScript.Binding.underscore
1336874,1336875,WinUX.UWP.Behaviors,WinUX.UWP.Core
3368463,3368429,Plexus.Interop.Transport,Plexus.Interop.Transport.Contracts
1025534,1027177,System.Reflection.Context,System.Reflection
615824,621144,GTP.NET.ASP.NET,GTP.NET.WinForms
1336875,1336876,WinUX.UWP.Core,WinUX.Common
2412712,1015586,System.Fabric,System.Runtime.Serialization.Json
2645615,611234,MvvmCross.Plugin.Sidebar,MvvmCross
615539,630589,Zvt.Libs.Database,Zvt.Libs.Configuration
1025747,1021523,TestFx.FakeItEasy,TestFx.Core
3401331,3401327,cloudscribe.Email.Templating.Data.EFCore.SQLite,cloudscribe.Email.Templating.Models
1123921,1123889,SingleFile.VB.Acknowledgement,SingleFile.VB.LicenseInfo
3401331,3401324,cloudscribe.Email.Templating.Data.EFCore.SQLite,cloudscribe.Email.Templating.Data.EFCore.Common
3361991,2523746,App.Metrics.Extensions.Hosting,App.Metrics.Core
1025350,1033807,MNoreke.Public.Ef.DataContext,MNoreke.Public.Utilities
3401330,3401327,cloudscribe.Email.Templating.Data.EFCore.MSSQL,cloudscribe.Email.Templating.Models
3401330,3401324,cloudscribe.Email.Templating.Data.EFCore.MSSQL,cloudscribe.Email.Templating.Data.EFCore.Common
1008589,1029071,Stormpath.SDK,Stormpath.SDK.RestSharpClient
1123923,1123948,geckofx-winforms,geckofx-core
2369127,2369128,Take.Blip.Client.ConsoleTemplate,Take.Blip.Client.ConsoleHost
2106996,2106476,IX.Abstractions.FileSystem,IX.Abstractions
2577497,628093,Pkcs11Interop.X509Store,Pkcs11Interop
3434097,3434094,ReadyApi.Common.ExceptionFilters,ReadyApi.Common.Exceptions
1009438,2575869,WebSharper.Charting,WebSharper.UI
2220143,1220382,Cake.CachedNpm,Cake.Npm
1135327,3391977,cloudscribe.Logging.Web,cloudscribe.Versioning
615860,620726,Spring.Data.NHibernate21,Spring.Core
3483249,3483236,Pericia.Storage.Azure,Pericia.Storage.Core
3434099,3434095,DotnetSpiderLite.ProxyPools,DotnetSpiderLite.Core
615577,629619,FubuMVC.Swank,FubuMVC.Core
3434099,3434109,DotnetSpiderLite.ProxyPools,DotnetSpiderLite.Abstractions
1008489,1031983,Microsoft.Framework.CodeGeneration.EntityFramework,Microsoft.Framework.Runtime.Abstractions
3434108,3434110,LinqBuilder.EF6,LinqBuilder
2336602,2328955,Fluid.MvcViewEngine,Fluid.Core
2683178,2594801,NewenNetworks.Excel,NewenNetworks.Reflection
3417725,3417726,Ultz.XNFC.Android,Ultz.XNFC
3434110,3434105,LinqBuilder,LinqBuilder.Core
1025418,1031421,Microsoft.VisualStudio.TextManager.Interop.8.0,Microsoft.VisualStudio.TextManager.Interop
1123932,1123909,Kephas.Composition.Mef,Kephas.Core
3450496,3450494,Arrowgene.Ez2Off.Data,Arrowgene.Ez2Off.Common
616069,613932,Flashado.Framework.MVC,Flashado.Framework
1014931,2405808,Xam.Plugins.Android.ExoPlayer,Xam.Plugins.Android.ExoPlayer.Hls
1014931,2405812,Xam.Plugins.Android.ExoPlayer,Xam.Plugins.Android.ExoPlayer.Core
1014931,2405813,Xam.Plugins.Android.ExoPlayer,Xam.Plugins.Android.ExoPlayer.Dash
3434098,3434295,Monokot.Mos.Client,Monokot.Mos.Core
3434098,3434296,Monokot.Mos.Client,Monokot.Common
1014931,2405820,Xam.Plugins.Android.ExoPlayer,Xam.Plugins.Android.ExoPlayer.UI
1014931,2405821,Xam.Plugins.Android.ExoPlayer,Xam.Plugins.Android.ExoPlayer.SmoothStreaming
1008433,1033613,MacroView.VSTO.DMF,MacroView.VSTO.Word
1008690,1025586,Serenity.Testing,Serenity.Data
1008449,1033060,WaveEngine.TiledMap,WaveEngine.Common
1786635,1027230,Solid.Practices.Composition.Container,Solid.Practices.Modularity
1647528,620876,jQuery.BXSlider,jQuery.Easing
3434106,3434105,LinqBuilder.EFCore,LinqBuilder.Core
615855,620647,PA.TileList.Drawing,PA.TileList.Extensions
615734,624394,Cauldron.Quake,Cauldron.Direct3D9
615924,618505,KinkumaFramework.FSharp,KinkumaFramework
2106990,2106991,PeterKottas.DotNetCore.EnsureRunning.SqlServer,PeterKottas.DotNetCore.EnsureRunning
3434106,3434110,LinqBuilder.EFCore,LinqBuilder
3434107,3434105,LinqBuilder.OrderBy,LinqBuilder.Core
3434097,3434402,ReadyApi.Common.ExceptionFilters,ReadyApi.Common.Model
3434107,3434110,LinqBuilder.OrderBy,LinqBuilder
3434108,3434105,LinqBuilder.EF6,LinqBuilder.Core
1025406,1031620,Org.Apache.REEF.Wake,Org.Apache.REEF.Tang
3483237,3483243,Sqil.Core.Dal,Sqil.Core.Interfaces
2682976,2601855,GM.Windows.Tools,GM.Windows.Utility
1123945,1122680,Xam.Plugin.Iconize.Ionicons,Xam.Plugin.Iconize
3401315,3401319,cloudscribe.EmailQueue.Data.EFCore.SQLite,cloudscribe.EmailQueue.Data.EFCore.Common
1009215,1010260,dddlib.Persistence.NEventStore,dddlib.Persistence
1026031,1013222,OpenRiaServices.Client,OpenRiaServices.Client.Core
1566641,1555046,AlphaMS.Dev.Wechat,AlphaMS.Dev.Core
1025625,1025793,Amido.Testing.Gigya,Amido.Testing.Framework
1008879,1020621,Labo.Commons.Ioc,Labo.Commons
615884,620441,FunScript.TypeScript.Binding.jquery_livestampjs,FunScript.TypeScript.Binding.lib
1599051,1599055,MultiTenancyFramework.SimpleInjector,MultiTenancyFramework.Core
616063,614886,FunScript.TypeScript.Binding.space_pen,FunScript.TypeScript.Binding.jquery
615633,628210,WinJSContrib.ExtendedSplashScreen,WinJSContrib.Core
1008449,1033919,WaveEngine.TiledMap,WaveEngine.Framework
1271367,1271373,Shuttle.Core.Data.Http,Shuttle.Core.Data
